ID	Name	Length	AUPRC	diff.AUPRC
114	SNAPc (small nuclear RNA-activating protein) complex	5	0.5002	0.49966198664913
741	NCOR-HDAC3 complex	5	0.4964	0.495864127660353
142	CD147-gamma-secretase complex	5	0.4852	0.484682033398726
5975	Gamma-secretase complex (APH1A, PSENEN, PSEN1, NCSTN, TMP21)	5	0.4851	0.484537790591412
6459	EARP complex	4	0.4847	0.484257864728594
2903	Respiratory chain complex I (intermediate V/380kD and VI/480kD), mitochondrial	5	0.4834	0.482996810058232
5213	Pex26-Pex6-Pex1 complex	3	0.4833	0.483055632694622
1113	5S-DNA-TFIIIA-TFIIIC2 subcomplex	6	0.478	0.477256910063512
89	Exocyst Sec6/8 complex	8	0.4723	0.471348233101454
6167	Exocyst complex	8	0.4723	0.471348233101454
238	SWI-SNF chromatin remodeling-related-BRCA1 complex	10	0.447	0.445727991387266
570	p300-CBP-p270-SWI/SNF complex	7	0.442	0.441190955137162
27	Arp2/3 protein complex	7	0.4309	0.430031678718886
2400	ITGA3-ITGB1-CD151 complex	3	0.4306	0.430276381909548
3063	Brg1-associated complex II	7	0.4295	0.42867242519547
2898	Respiratory chain complex I (intermediate I/200kD and III/250kD), mitochondrial	3	0.4278	0.427497246638821
2901	Respiratory chain complex I (intermediate IV/310kD), mitochondrial	4	0.4278	0.427497246638821
1252	EBAFa complex	10	0.4268	0.425513964791415
3271	Gamma-secretase-Delta1 complex	5	0.4216	0.421000689283632
33	Prefoldin complex	6	0.4182	0.417548957911515
112	Prefoldin complex	6	0.4182	0.417548957911515
559	Decapping complex	5	0.4167	0.416294833215565
320	55S ribosome, mitochondrial	78	0.4144	0.403577614169342
867	TRAP-SMCC mediator complex	10	0.4095	0.408195382714771
1239	EBAFb complex	10	0.4093	0.408003806028555
1237	BAF complex	9	0.4076	0.406482191914502
710	Brg1-associated complex I	9	0.4058	0.404672104544684
807	BRG1-associated complex	9	0.4058	0.404672104544684
566	BAF complex	9	0.4052	0.404082899082194
554	PBAF complex (Polybromo- and BAF containing complex)	10	0.405	0.403691028783186
727	CSA complex	12	0.3998	0.398275778118078
6728	9-1-1-RHINO complex	4	0.398	0.397538345811699
726	DDB2 complex	12	0.3945	0.393003289805207
2859	ING5 (BRPF1, MOZ, MORF) complex	5	0.3928	0.392214560644709
6664	STAGA complex, SPT3-linked	19	0.3914	0.388896754256085
6301	tRNA Splicing Ligase Complex	5	0.388	0.387196473415838
58	SMRT complex	5	0.3874	0.386852462209375
1201	TRF1-TIN2 complex	4	0.3811	0.380667496938442
1198	TIN2 complex	4	0.3739	0.373432832545876
563	F1F0-ATP synthase, mitochondrial	16	0.3723	0.370740327189763
324	39S ribosomal subunit, mitochondrial	48	0.3721	0.365486432404946
556	PBAF complex (Polybromo- and BAF containing complex)	9	0.3703	0.369206032040756
565	PBAF complex (Polybromo- and BAF containing complex)	9	0.3703	0.369206032040756
1238	PBAF complex (Polybromo- and BAF containing complex)	9	0.3703	0.369206032040756
389	ORC complex (origin recognition complex)	6	0.3679	0.367191011786061
1031	ORC complex (origin recognition complex)	6	0.3679	0.367191011786061
1033	ORC complex (origin recognition complex)	6	0.3679	0.367191011786061
2792	MCM2-MCM4-MCM6-MCM7 complex	4	0.3668	0.366388942014463
613	CTF18-CTF8-DCC1-RFC3 complex	4	0.3612	0.360782287478884
2739	FA complex (Fanconi anemia complex)	11	0.3595	0.35812558141643
7254	ING5 complex (ING5, JADE2, KAT7, MEAF6)	4	0.353	0.352596856925032
230	Mediator complex	32	0.3474	0.343039866500081
909	ARC92-Mediator complex	13	0.3399	0.338203103334917
728	CSA-POLIIa complex	13	0.3377	0.3360595790737
302	INO80 chromatin remodeling complex	13	0.337	0.335356997963564
1380	Elongator holo complex	4	0.3348	0.334368964606351
5727	TBP-TAF complex	4	0.3346	0.334162289681102
2808	9-1-1-APE1 complex	4	0.3345	0.334103430753934
3128	Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)	4	0.3343	0.333848500698793
4498	p32-CBF-DNA complex	4	0.3343	0.333916888522778
2197	9-1-1-FEN1 complex	4	0.3337	0.333258149290057
246	BLM complex III	4	0.3336	0.333201900870728
468	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)	4	0.3336	0.333160486717026
2196	9-1-1-LIG1 complex	4	0.3336	0.333179437162728
2198	9-1-1-POLB complex	4	0.3336	0.33314229043375
2852	Brg1-based SWI/SNF complex	4	0.3336	0.333187370247728
7255	ING5 complex (ING5, JADE3, KAT7, MEAF6)	4	0.3336	0.333166050098488
2719	Casein kinase II-HMG1 complex	4	0.3335	0.333127023105688
463	TFIID complex	11	0.3265	0.325143246418393
484	TFIID complex	11	0.3265	0.325143246418393
561	LSm1-7 complex	7	0.3245	0.323674371149845
15	NCOR complex	6	0.3238	0.323093172984456
564	BAF complex	8	0.3237	0.32270754274352
1251	BAF complex	8	0.3237	0.32270754274352
86	NUMAC complex (nucleosomal methylation activator complex)	10	0.3227	0.321398447234884
288	ARC complex	15	0.3223	0.320376359034743
612	CTF18-CTF8-DCC1 complex	3	0.3222	0.321943929086786
2255	Cofilin-actin-CAP1 complex	3	0.3222	0.321941481065569
2806	CTF18-CTF8-DCC1 complex	3	0.3222	0.321943929086786
138	Telomere-associated protein complex	6	0.3213	0.320622413631117
1197	Telomere-associated protein complex	6	0.3213	0.320622413631117
287	ARC-L complex	14	0.3152	0.313390253440077
304	SRCAP-associated chromatin remodeling complex	10	0.3146	0.313317164222368
808	BRM-associated complex	10	0.3132	0.311905703911543
2948	Respiratory chain complex I (incomplete intermediate), mitochondrial	11	0.3116	0.310214758846077
476	STAGA complex	13	0.3099	0.3081969670944
469	TFIID-beta complex	12	0.3074	0.305812309094165
1106	TFIIIC containing-TOP1-SUB1 complex	7	0.307	0.306141204422777
160	Condensin II	5	0.3024	0.301872062325901
2579	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)	3	0.3018	0.301507653297671
6388	CORVET complex	6	0.3005	0.299910011308606
36	AP1 adaptor complex	8	0.2994	0.29840285642743
5450	Mediator complex	27	0.2981	0.294503304238252
4999	VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex	6	0.2969	0.296219968620847
5282	CAS-SRC-FAK complex	3	0.2909	0.290593112906044
1167	Paf complex	5	0.2907	0.290102877168938
315	28S ribosomal subunit, mitochondrial	30	0.2896	0.285536296516078
2884	Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	7	0.2826	0.281935035899032
7545	BORC complex	8	0.2825	0.281561881148653
6635	WDR20-USP46-UAF1 complex	3	0.2815	0.281203575043316
492	DA complex	15	0.2802	0.278226658484223
308	60S ribosomal subunit, cytoplasmic	48	0.2784	0.271810902051233
508	TFIID complex	10	0.2767	0.27541208620132
268	9-1-1-RAD17-RFC complex	8	0.2764	0.275395484624649
274	9-1-1-RAD17-RFC complex	8	0.2764	0.275395484624649
149	PBAF complex (Polybromo- and BAF containing complex)	10	0.2743	0.272979058723234
514	TFIID-beta complex	12	0.2729	0.271354140796109
509	TFIID complex	12	0.2726	0.271022285179843
232	ARC complex	15	0.2709	0.268926554135906
485	TFIID complex, B-cell specific	12	0.269	0.267463301728606
6643	SAGA complex, GCN5-linked	19	0.269	0.266480856430096
189	BAF complex	13	0.2672	0.265492460514166
1153	Integrator complex	12	0.2665	0.264942471587012
803	BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I	11	0.2653	0.263897288396683
475	STAGA complex	12	0.2637	0.262138653928932
6765	CCR4-NOT complex	9	0.2632	0.262106005050458
1114	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex	9	0.2629	0.26173778543107
6217	GATOR complex	8	0.2592	0.258392199292814
6753	SOG complex	8	0.2592	0.258325462334793
7476	AP1B1-AP1G2-AP1M-1AP1S1 complex	4	0.2588	0.2583596201501
1118	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)	4	0.2558	0.255405198612695
1119	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)	4	0.2558	0.255405198612695
284	CRSP complex	11	0.252	0.250625809506747
711	Brm-associated complex	9	0.252	0.250844674559979
252	RAD51C-XRCC3 complex	2	0.25	0.249861053216618
253	RAD51C-XRCC3 complex	2	0.25	0.249861053216618
259	RAD51C-XRCC3 complex	2	0.25	0.249861053216618
374	MSH2-MSH6 complex	2	0.25	0.249859826184469
1078	MSH2-MSH6 complex	2	0.25	0.249859826184469
1196	RAD51C-XRCC3 complex	2	0.25	0.249861053216618
1543	PPP2CA-PPP2R1A complex	2	0.25	0.249860666016441
2740	MSH2-MSH6 complex	2	0.25	0.249859826184469
2985	mTOR complex (MTOR, RAPTOR)	2	0.25	0.249861091818308
2991	mTOR complex (MTOR, RAPTOR)	2	0.25	0.249861091818308
5426	ANCO1-HDAC3  complex	2	0.25	0.249860276652229
5460	p50-p65 NF(kappa)B complex	2	0.25	0.249859174764118
6455	ARL2-TBCD complex	2	0.25	0.249861072520144
6582	LRRC8A-LRRC8D complex	2	0.25	0.249861053216618
6697	ARL2-TBCD complex	2	0.25	0.249861072520144
6732	RHINO-TopBP1 complex	2	0.25	0.249860937282714
7262	3-Hydroxyacyl CoA dehydrogenase	2	0.25	0.249861168957379
493	DAB complex	16	0.2449	0.242835593592191
5451	MED18-MED20-MED29 mediator subcomplex	3	0.2442	0.243911754828826
3009	TFIID complex	9	0.2407	0.239555040650587
1199	Oligosaccharyltransferase complex (Stt3A variant)	6	0.2406	0.239862889865048
2086	NFKB1-NFKB2-RELA-RELB complex	4	0.2395	0.23912047110466
155	TFIID complex	9	0.2387	0.237600218963167
713	BRG1-SIN3A complex	14	0.2368	0.234996428319668
1179	CENP-A NAC-CAD complex	13	0.2349	0.233364313780085
144	Gamma-BAR-AP1 complex	9	0.2341	0.23299840030198
248	BRAFT complex	11	0.2336	0.232220078627253
306	Ribosome, cytoplasmic	81	0.2335	0.222340724886643
1204	Rap1 complex	7	0.2298	0.228962719495634
2920	Respiratory chain complex I (lambda subunit) mitochondrial	16	0.2289	0.226815455797946
1178	BCOR complex	8	0.2285	0.227660409299472
1120	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5)	3	0.222	0.22169176478515
1187	ESCRT-II complex	3	0.2185	0.218174680313669
7132	CCDC22-CCDC93-C16orf62 complex	3	0.2183	0.217836140955918
7135	CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex	5	0.2183	0.217836140955918
6641	USP22-SAGA complex	8	0.2178	0.216844297245737
896	hMediator complex (MED23, CDK8, CCNC)	3	0.2177	0.217394865778628
7220	MSL complex	4	0.2156	0.215225475110676
7382	Prohibitin-HIRA complex	4	0.2156	0.215180011577818
7383	OGT-HIRA complex	4	0.2155	0.215052566000546
806	BRM-SIN3A-HDAC complex	12	0.2146	0.213069224292566
1200	Oligosaccharyltransferase complex (Stt3B variant)	7	0.2124	0.211576832811196
6344	TNF-R1-associated signaling complex	15	0.2047	0.202783628613829
657	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)	5	0.2022	0.201595904381546
1059	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)	5	0.2022	0.201595904381546
974	EED-EZH2 complex	5	0.2015	0.200929091616594
105	Polycomb repressive complex 2 (PRC 2)	5	0.2012	0.200625863601668
7304	HIC1-PCL3L-PCR2 complex	5	0.2012	0.200642587036281
470	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	17	0.2007	0.198498904909787
2573	Class C VPS/HOPS complex	6	0.2007	0.200175655007132
2105	IkappaB kinase complex (IKBKB, CHUK, IKBKAP, NFKBIA, RELA, MAP3K14)	6	0.2005	0.199979418871
2121	I-kappa-B kinase complex	3	0.199	0.198724757349923
5844	I-kappa-B kinase complex	3	0.199	0.198724757349923
1897	mTOR complex (MTOR, RAPTOR, MLST8)	3	0.1974	0.197107817414709
2970	mTORC1 complex	3	0.1974	0.197107817414709
2990	mTOR complex (MTOR, RAPTOR, MLST8)	3	0.1974	0.197107817414709
3980	mTOR complex (MTOR, RAPTOR, MLST8)	3	0.1974	0.197107817414709
7192	CCR4-NOT-CNOT7-CNOT6 complex	9	0.1959	0.194745267317277
548	DRIP complex	14	0.1932	0.191367203281309
549	DRIP complex	14	0.1932	0.191367203281309
910	CRSP-Mediator 2 complex	10	0.1925	0.191194072777535
1293	IPO13-RBM8A-MAGOH complex	3	0.1925	0.192257299328175
1155	Integrator-RNAPII complex	14	0.1922	0.190403298425782
5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)	25	0.192	0.188521310272285
1352	ING4 complex (ING4, JADE1, KAT7, MEAF6)	4	0.1913	0.190906713286813
244	BRAFT complex	13	0.1912	0.189558847776138
2851	ING2 complex	13	0.1909	0.18919266326866
6816	ULK1-ATG13-ATG14-PIK3C3 complex	4	0.1893	0.188907502236799
7005	PP2A-NR3A complex	4	0.1893	0.188928207290503
7252	ING5 (BRPF2, MOZ, MORF) complex	5	0.1892	0.188652254908903
778	LARC complex (LCR-associated remodeling complex)	19	0.1882	0.185657632703349
123	Rnase/Mrp complex	10	0.1872	0.185935121945554
87	Nup 107-160 subcomplex	9	0.1871	0.185938269041228
7394	CENP-H-I complex	11	0.1863	0.184944012336512
1893	mTOR complex (MTOR, RICTOR, MLST8)	3	0.1855	0.185238043788238
1895	mTOR complex (MTOR, RICTOR, MLST8)	3	0.1855	0.185238043788238
2969	mTORC2 complex	3	0.1855	0.185238043788238
445	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	16	0.1844	0.182288940594076
455	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	16	0.1844	0.182288940594076
456	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	16	0.1844	0.182288940594076
462	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	16	0.1844	0.182288940594076
3015	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	8	0.1842	0.183242178241124
7582	ESR2-TRAP/Mediator coactivator complex	18	0.1842	0.181819651635841
441	TFTC-type histone acetyl transferase complex	11	0.1833	0.181878821102279
6468	TRAPP complex	14	0.1829	0.181200030829324
6888	v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	14	0.1823	0.180442234645109
6859	HRD1 complex	13	0.1814	0.179683279502787
7581	ESR1-TRAP/Mediator coactivator-complex	18	0.1788	0.176440334020337
217	CRSP complex	8	0.1786	0.177603109431255
218	CRSP complex	8	0.1786	0.177603109431255
7253	ING5 (BRPF3, MOZ, MORF) complex	5	0.1786	0.178083972216781
5377	RNA-induced silencing complex, RISC	3	0.1777	0.177409996192984
5381	RNA-induced silencing complex, RISC	3	0.1777	0.177409996192984
938	FACT complex, UV-activated	5	0.1733	0.172750387996626
7214	CCR4-NOT-CNOT7-CNOT6L complex	9	0.1728	0.17172154099535
3071	CTLH complex	5	0.1726	0.172076037763796
1321	Transcription initiation factor complex (TAF5, TAF6, TAF9, TAF11, TBP)	5	0.1721	0.171503397869165
6905	PELI1-IRAK4-IRAK1-TRAF6 complex, IL-1-induced	4	0.1715	0.171096603244731
301	SMCC complex	17	0.1704	0.1681425427905
2847	ING4 complex (ING4, JADE2, KAT7, MEAF6)	4	0.1701	0.16963795655916
592	SAP complex (Sin3-associated protein complex)	9	0.1695	0.16838841666836
6715	TBCD-ARL2-tubulin(beta)-TBCE complex	4	0.1686	0.168154380905863
752	SMRT core complex	3	0.1672	0.166914190143101
1188	SMRT core complex	3	0.1672	0.166914190143101
236	WICH complex	2	0.1667	0.166525622943112
256	RAD51B-RAD51C complex	2	0.1667	0.166527719883285
260	RAD51B-RAD51C complex	2	0.1667	0.166527719883285
921	Remodeling and spacing factor (RSF) complex	2	0.1667	0.166525183927561
2893	BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	3	0.1667	0.166527274416876
2917	GRB2-SOS1 complex	2	0.1667	0.166527274416876
3033	PAC3-PAC4 complex	2	0.1667	0.166527835624046
3097	TIM17A-TIM23 complex	2	0.1667	0.166527642615506
3144	GRB2-SOS1 complex	2	0.1667	0.166527274416876
6390	Endosomal targeting complex (VIPAS39-VPS33B)	2	0.1667	0.166527835624046
6456	TIM17A-TIM23 complex, mitochondrial	2	0.1667	0.166527642615506
6588	E2F-1-DP-1 complex	2	0.1667	0.166527274416876
7387	RSF complex	2	0.1667	0.166525183927561
2726	PXN-ITGB5-PTK2 complex	3	0.1659	0.165602260876763
2582	Chromosomal passenger complex CPC (CDCA8, AURKB, BIRC5)	3	0.1658	0.165498343824032
513	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	17	0.1633	0.161021975267354
107	TFIIH transcription factor complex	9	0.1631	0.161970980027936
1036	TFIIH transcription factor complex	9	0.1631	0.161970980027936
7267	KAT2A-Oxoglutarate dehydrogenase complex	4	0.1623	0.161878234174365
7541	KNTC1-ZW10-ZWILCH complex	3	0.1609	0.160580833798591
2804	CTF18-cohesion-RFC complex	7	0.1602	0.159365583363561
5872	BRAF-MAP2K1-MAP2K2-YWHAE complex	4	0.1601	0.159712162800624
7215	CCR4-NOT-CNOT8-CNOT6 complex	9	0.1591	0.157946229470056
6132	MINOS complex	3	0.1586	0.158300189858915
1230	WINAC complex	14	0.156	0.1541982838946
2222	BLM complex II	6	0.1543	0.153628189600922
2738	BLM complex II	6	0.1543	0.153628189600922
6249	MIB complex	11	0.1529	0.151645642285227
6657	ATAC complex, GCN5-linked	10	0.1523	0.151025463732344
7216	CCR4-NOT-CNOT8-CNOT6L complex	9	0.1512	0.150081318699253
1087	BIRC5-AURKB-INCENP-EVI5 complex	4	0.1511	0.150685296523047
6855	LAS1L-PELP1-TEX10-WDR18-NOL9-SENP3  complex	6	0.1507	0.150093183089795
7372	BRD7-SWI\u2013SNF complex	11	0.1479	0.146538854386338
1318	Transcription initiation factor complex (TAF1, TAF5, TAF11, TAF12, TBP)	5	0.1477	0.147174310545708
6441	KIAA0753-FOR20-OFD1 complex	3	0.1467	0.14643947107846
7065	WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	7	0.1452	0.144194446347006
3065	RNA polymerase II complex, chromatin structure modifying	9	0.1432	0.142087373504749
338	40S ribosomal subunit, cytoplasmic	31	0.1429	0.138597124712265
1752	SMN complex	8	0.142	0.141294020608123
6589	E2F-1-DP-1-cyclinA-CDK2 complex	4	0.142	0.1415561956785
714	BRM-SIN3A complex	15	0.1419	0.139924904033888
643	CtBP core complex	9	0.1412	0.140046604495644
2084	NFKB1-NFKB2-REL-RELA-RELB complex	5	0.1398	0.13923311717901
1097	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	13	0.1395	0.137977418616818
5193	TNF-alpha/NF-kappa B signaling complex (CHUK, KPNA3, NFKB2, NFKBIB, REL, IKBKG,  NFKB1, NFKBIE, RELB,  NFKBIA, RELA, TNIP2)	12	0.1387	0.137154301784914
60	Interferon-stimulated gene factor 3 transcription complex ISGF3	3	0.1376	0.13734015984016
547	SMCC complex	14	0.1356	0.133761414265591
620	CoREST-HDAC complex	7	0.1353	0.134431584767919
743	SIN3-SAP25 complex	11	0.1338	0.13268787215851
798	NuA4/Tip60-HAT complex A	15	0.1329	0.13099183478153
6434	MIS18 complex	3	0.1306	0.130362030001019
1206	TRF-Rap1 complex I, 2MD	6	0.1302	0.1295400274367
1464	Mis12 centromere complex	6	0.13	0.129292437688882
895	hMediator complex (MED23, CDK8, CCNC, MED7)	4	0.1299	0.129435427394423
305	40S ribosomal subunit, cytoplasmic	33	0.1267	0.12209869823866
2860	DSIF complex (DRB sensitivity-inducing factor complex)	2	0.125	0.124861072520144
2861	DSIF complex (DRB sensitivity-inducing factor complex)	2	0.125	0.124861072520144
5383	TRIB3-DDIT3 complex	2	0.125	0.124861168957379
5712	FAK-beta5 integrin complex, VEGF induced	2	0.125	0.124860452135082
5829	IKBKG-CHUK complex	2	0.125	0.124858156028369
6152	IKBKG-CHUK complex	2	0.125	0.124858156028369
6619	MGAT1-NGT complex	2	0.125	0.124861111111111
6651	WWTR1-YAP1 complex	2	0.125	0.124860898595076
1207	TRF2-Rap1 complex II	4	0.1241	0.123696053774746
605	TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial	4	0.1234	0.123001148544428
1030	CAK-ERCC2 complex	4	0.1229	0.122442400153334
2660	CAK-ERCC2 complex	4	0.1229	0.122442400153334
591	SAP complex (Sin3-associated protein complex)	8	0.121	0.12004455236584
1008	CAK complex (Cdk-activating kinase complex)	3	0.121	0.120695243195435
1010	CAK complex (Cdk-activating kinase complex)	3	0.121	0.120695243195435
3070	CTF18-cohesion-RFC-POLH complex	8	0.1201	0.119160992867689
2857	NuA4/Tip60 HAT complex	14	0.1196	0.11774959165533
6889	TSC complex	3	0.1189	0.118661538979683
7221	NSL complex	9	0.1181	0.116949743611789
1413	NCOR1 complex	10	0.1174	0.116148266658532
535	TRAP complex	16	0.1162	0.114092897428988
1009	TFIIH transcription factor complex	10	0.116	0.114779462349774
1029	TFIIH transcription factor complex	10	0.116	0.114779462349774
7198	TIMM8A-TIMM13-TIMM23 complex	3	0.1158	0.11555284100932
66	TRAP complex	8	0.1147	0.113764851882225
799	DMAP1-associated complex	10	0.1104	0.109155982547085
691	SIN3-SAP25 complex	11	0.1103	0.108900846070678
2856	NuA4/Tip60 HAT complex	10	0.1103	0.109054874122038
7555	KEOPS complex	4	0.109	0.108621079049074
