ID	Name	Length	AUPRC	diff.AUPRC
42559	pteridine-containing compound biosynthetic process	13	0.0953	0.0947954558553007
45047	protein targeting to ER	108	0.0928	0.0885335534695354
722	telomere maintenance via recombination	12	0.0921	0.0916830457786856
19083	viral transcription	112	0.0903	0.0858119688726633
6506	GPI anchor biosynthetic process	32	0.0898	0.0885559551543995
34314	Arp2/3 complex-mediated actin nucleation	16	0.0885	0.0878794940760944
36297	interstrand cross-link repair	49	0.0868	0.0848779059729778
72599	establishment of protein localization to endoplasmic reticulum	112	0.0867	0.0822824858344573
184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	116	0.0852	0.0805970588675826
7220	Notch receptor processing	10	0.0851	0.0846939391819895
6505	GPI anchor metabolic process	33	0.0844	0.0831591395928386
15012	heparan sulfate proteoglycan biosynthetic process	23	0.0839	0.0830527193445
42776	mitochondrial ATP synthesis coupled proton transport	3	0.0835	0.0834658381284421
6418	tRNA aminoacylation for protein translation	26	0.0804	0.0793902091011136
22900	electron transport chain	156	0.0797	0.0735781081882953
16233	telomere capping	15	0.0774	0.076847783525024
32984	protein-containing complex disassembly	225	0.0772	0.0681154464889653
6662	glycerol ether metabolic process	11	0.0742	0.0738440162347712
7099	centriole replication	18	0.0737	0.0729680842069816
6413	translational initiation	138	0.0718	0.0664504195711025
32008	positive regulation of TOR signaling	39	0.0675	0.0659506205393353
6123	mitochondrial electron transport, cytochrome c to oxygen	16	0.0669	0.0662833878625269
46034	ATP metabolic process	167	0.0665	0.0598755391676438
9124	nucleoside monophosphate biosynthetic process	41	0.0648	0.0631922257728177
6098	pentose-phosphate shunt	13	0.0609	0.0603937432613409
70972	protein localization to endoplasmic reticulum	136	0.0599	0.0544699120288216
43248	proteasome assembly	12	0.0595	0.0590823510281968
90399	replicative senescence	13	0.0571	0.0565604936381503
1904262	negative regulation of TORC1 signaling	13	0.0566	0.0561042856053701
15980	energy derivation by oxidation of organic compounds	202	0.0554	0.0473048488529048
6144	purine nucleobase metabolic process	22	0.0543	0.0534674478252387
90309	positive regulation of DNA methylation-dependent heterochromatin assembly	9	0.0527	0.0523640119307571
30201	heparan sulfate proteoglycan metabolic process	29	0.0525	0.0514320669789506
1904896	ESCRT complex disassembly	10	0.0507	0.050339617639134
1904903	ESCRT III complex disassembly	10	0.0507	0.050339617639134
19321	pentose metabolic process	15	0.0497	0.0491911045007678
35542	regulation of SNARE complex assembly	9	0.0478	0.0474554384729913
18279	protein N-linked glycosylation via asparagine	30	0.0476	0.0464557797973934
6625	protein targeting to peroxisome	68	0.0471	0.0444429423182515
72663	establishment of protein localization to peroxisome	68	0.0471	0.0444429423182515
70106	interleukin-27-mediated signaling pathway	11	0.0469	0.0465200391662782
17004	cytochrome complex assembly	34	0.0466	0.0453233341255986
6612	protein targeting to membrane	163	0.046	0.0396154928051517
10592	positive regulation of lamellipodium assembly	24	0.0459	0.0448310455269019
36109	alpha-linolenic acid metabolic process	13	0.0454	0.0449342714563214
6740	NADPH regeneration	15	0.0453	0.0447097597928611
6222	UMP biosynthetic process	10	0.0451	0.0447182418345565
6337	nucleosome disassembly	18	0.045	0.0443229220788034
61621	canonical glycolysis	27	0.0449	0.043891316424978
34244	negative regulation of transcription elongation from RNA polymerase II promoter	12	0.0447	0.0442327899982996
97502	mannosylation	31	0.0446	0.0433974799786162
6312	mitotic recombination	17	0.0442	0.0435072608287633
98534	centriole assembly	23	0.0436	0.0426965625386194
32211	negative regulation of telomere maintenance via telomerase	18	0.0433	0.0425683430942625
8535	respiratory chain complex IV assembly	24	0.0429	0.0420295662663026
61615	glycolytic process through fructose-6-phosphate	28	0.0419	0.0408101678362472
15986	ATP synthesis coupled proton transport	4	0.0418	0.0416924825025179
46653	tetrahydrofolate metabolic process	17	0.0417	0.0410184014668487
7031	peroxisome organization	78	0.0402	0.0370994346701606
71294	cellular response to zinc ion	23	0.04	0.0390813071203817
1732	formation of cytoplasmic translation initiation complex	16	0.039	0.0384714993750822
956	nuclear-transcribed mRNA catabolic process	186	0.0381	0.0307355586843579
51418	microtubule nucleation by microtubule organizing center	10	0.0373	0.0369669715568451
9060	aerobic respiration	70	0.037	0.0342686966930392
959	mitochondrial RNA metabolic process	37	0.0366	0.0351555557754086
6099	tricarboxylic acid cycle	34	0.0362	0.0349206984792825
33540	fatty acid beta-oxidation using acyl-CoA oxidase	15	0.0362	0.0356304672637839
31453	positive regulation of heterochromatin assembly	11	0.036	0.0355937589123128
715	nucleotide-excision repair, DNA damage recognition	23	0.0358	0.0348990577544765
32007	negative regulation of TOR signaling	37	0.0357	0.0341475874620459
10499	proteasomal ubiquitin-independent protein catabolic process	22	0.0349	0.0339859029487485
51298	centrosome duplication	30	0.0347	0.0335526090917128
6448	regulation of translational elongation	18	0.034	0.0332974518074993
6007	glucose catabolic process	31	0.0339	0.0326517610080311
32785	negative regulation of DNA-templated transcription, elongation	14	0.0334	0.0328890401295871
90383	phagosome acidification	28	0.0326	0.0314881520781069
31145	anaphase-promoting complex-dependent catabolic process	81	0.0323	0.0288709083725419
6487	protein N-linked glycosylation	76	0.032	0.0291179309715683
6402	mRNA catabolic process	206	0.0318	0.0236006723394905
45010	actin nucleation	26	0.0317	0.0307537839511053
65002	intracellular protein transmembrane transport	50	0.0317	0.0297034035071563
6760	folic acid-containing compound metabolic process	26	0.031	0.0299753790722627
6450	regulation of translational fidelity	15	0.0309	0.0304036206178462
398	mRNA splicing, via spliceosome	282	0.0307	0.0198264842282438
33617	mitochondrial cytochrome c oxidase assembly	21	0.0306	0.0298127112568342
1904357	negative regulation of telomere maintenance via telomere lengthening	24	0.0306	0.0296526701363547
6084	acetyl-CoA metabolic process	30	0.0295	0.0283474511197332
70862	negative regulation of protein exit from endoplasmic reticulum	10	0.0293	0.0289272478936608
6978	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator	14	0.0292	0.0286725936100324
32986	protein-DNA complex disassembly	20	0.0292	0.0284066184813374
34080	CENP-A containing nucleosome assembly	26	0.029	0.028003131771927
70383	DNA cytosine deamination	10	0.0289	0.0285224773126271
38096	Fc-gamma receptor signaling pathway involved in phagocytosis	70	0.0284	0.0254726692750434
45799	positive regulation of chromatin assembly or disassembly	12	0.0284	0.0279829303620278
6401	RNA catabolic process	237	0.0278	0.0185334677045446
42254	ribosome biogenesis	270	0.0278	0.0172808955753792
6048	UDP-N-acetylglucosamine biosynthetic process	11	0.0276	0.0272170870967205
2431	Fc receptor mediated stimulatory signaling pathway	72	0.0271	0.0240625015366294
289	nuclear-transcribed mRNA poly(A) tail shortening	19	0.027	0.0262679149446355
70757	interleukin-35-mediated signaling pathway	11	0.0268	0.0263893878998693
32148	activation of protein kinase B activity	32	0.0267	0.0252145611059244
6541	glutamine metabolic process	21	0.0266	0.0257732939195723
38094	Fc-gamma receptor signaling pathway	73	0.0265	0.0234195281984135
33523	histone H2B ubiquitination	10	0.0261	0.0257558147470227
70129	regulation of mitochondrial translation	25	0.0261	0.0251435351201075
1902745	positive regulation of lamellipodium organization	31	0.0261	0.0247605216304017
6206	pyrimidine nucleobase metabolic process	21	0.0255	0.0247114663843954
6364	rRNA processing	197	0.0253	0.0176836761980613
42772	DNA damage response, signal transduction resulting in transcription	15	0.0253	0.0247655663009578
71806	protein transmembrane transport	57	0.0252	0.0229309043462338
6521	regulation of cellular amino acid metabolic process	62	0.0248	0.0221122943721411
42558	pteridine-containing compound metabolic process	32	0.0247	0.0234400701330114
1902036	regulation of hematopoietic stem cell differentiation	72	0.0247	0.0215892571298624
90150	establishment of protein localization to membrane	258	0.0245	0.0142280247162901
9220	pyrimidine ribonucleotide biosynthetic process	21	0.0241	0.0233133157891705
46134	pyrimidine nucleoside biosynthetic process	14	0.0241	0.0236370646622798
45869	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate	14	0.024	0.0234277446757382
2479	antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	73	0.0239	0.0211498541093216
16072	rRNA metabolic process	207	0.0239	0.0158526196683971
2181	cytoplasmic translation	70	0.0238	0.0211341018060675
10591	regulation of lamellipodium assembly	34	0.0235	0.0220026205789829
35518	histone H2A monoubiquitination	16	0.0235	0.0229126649414799
32006	regulation of TOR signaling	88	0.0232	0.0194960334421727
32205	negative regulation of telomere maintenance	33	0.023	0.0217228269417322
6336	DNA replication-independent nucleosome assembly	34	0.0227	0.0214024394744738
35269	protein O-linked mannosylation	14	0.0225	0.0219486753553854
34427	nuclear-transcribed mRNA catabolic process, exonucleolytic, 3'-5'	10	0.0223	0.0219098365962492
9247	glycolipid biosynthetic process	65	0.0222	0.0197172518097037
2000765	regulation of cytoplasmic translation	27	0.0221	0.0210615750849793
43330	response to exogenous dsRNA	43	0.0218	0.0199709518532785
71280	cellular response to copper ion	27	0.0216	0.020471622312538
50435	amyloid-beta metabolic process	18	0.0214	0.0206999384910663
1901532	regulation of hematopoietic progenitor cell differentiation	85	0.0213	0.0176430992817306
1902750	negative regulation of cell cycle G2/M phase transition	97	0.0213	0.0171480560920659
34724	DNA replication-independent nucleosome organization	35	0.0212	0.0198187984980058
10972	negative regulation of G2/M transition of mitotic cell cycle	88	0.0211	0.0173040044552866
43966	histone H3 acetylation	41	0.0211	0.0195339211886588
42590	antigen processing and presentation of exogenous peptide antigen via MHC class I	78	0.021	0.0180286013102135
90110	COPII-coated vesicle cargo loading	13	0.0209	0.0203870563513317
32048	cardiolipin metabolic process	14	0.0208	0.0202260750149091
460	maturation of 5.8S rRNA	32	0.0206	0.0194158895862958
51156	glucose 6-phosphate metabolic process	23	0.0206	0.0197056526970512
31293	membrane protein intracellular domain proteolysis	19	0.0205	0.0196708001096231
33572	transferrin transport	36	0.0205	0.0190326664851639
6999	nuclear pore organization	14	0.0204	0.0198984662016323
61418	regulation of transcription from RNA polymerase II promoter in response to hypoxia	75	0.0204	0.017104971994231
6734	NADH metabolic process	37	0.0203	0.0188625470704595
60337	type I interferon signaling pathway	65	0.0203	0.017921757527644
71357	cellular response to type I interferon	65	0.0203	0.017921757527644
7007	inner mitochondrial membrane organization	25	0.0202	0.0192698366330015
9972	cytidine deamination	12	0.0198	0.0193529750970341
10603	regulation of cytoplasmic mRNA processing body assembly	9	0.0198	0.0194690137088959
2000601	positive regulation of Arp2/3 complex-mediated actin nucleation	10	0.0198	0.019380947607672
48010	vascular endothelial growth factor receptor signaling pathway	66	0.0196	0.0167932996315441
32802	low-density lipoprotein particle receptor catabolic process	10	0.0195	0.0191057031832772
33522	histone H2A ubiquitination	21	0.0195	0.0186441169247534
38061	NIK/NF-kappaB signaling	79	0.0194	0.0159699128892783
70131	positive regulation of mitochondrial translation	16	0.0194	0.0187768898360847
466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	23	0.0193	0.0184572865551913
6399	tRNA metabolic process	155	0.0193	0.0133483853761359
30970	retrograde protein transport, ER to cytosol	16	0.019	0.0183638420907226
34508	centromere complex assembly	33	0.0188	0.0175396706326773
38	very long-chain fatty acid metabolic process	27	0.0187	0.0176566929628213
2183	cytoplasmic translational initiation	27	0.0187	0.0176771298793522
422	autophagy of mitochondrion	37	0.0183	0.0168186678007039
16554	cytidine to uridine editing	12	0.0183	0.0178641539228748
34340	response to type I interferon	69	0.0181	0.015540426422731
1904152	regulation of retrograde protein transport, ER to cytosol	13	0.0176	0.017066642625714
99116	tRNA 5'-end processing	15	0.0175	0.0169451137464531
34198	cellular response to amino acid starvation	41	0.0171	0.0153666413159524
97501	stress response to metal ion	16	0.0171	0.0164415661047521
9303	rRNA transcription	19	0.0169	0.0162164033802034
10165	response to X-ray	29	0.0169	0.015656741318494
45006	DNA deamination	14	0.0169	0.0163533973785231
70423	nucleotide-binding oligomerization domain containing signaling pathway	26	0.0169	0.0158109683530002
70498	interleukin-1-mediated signaling pathway	95	0.0169	0.0127610293208041
22618	ribonucleoprotein complex assembly	174	0.0168	0.0099649495847089
729	DNA double-strand break processing	20	0.0167	0.0160058660985684
1902749	regulation of cell cycle G2/M phase transition	206	0.0167	0.00808365397189151
6409	tRNA export from nucleus	32	0.0165	0.0152055525768093
469	cleavage involved in rRNA processing	26	0.0164	0.0153797871172708
727	double-strand break repair via break-induced replication	11	0.0164	0.0160260036802055
1901991	negative regulation of mitotic cell cycle phase transition	207	0.0164	0.00753430045531283
10389	regulation of G2/M transition of mitotic cell cycle	192	0.0163	0.00823642536065449
70646	protein modification by small protein removal	264	0.0163	0.00549360150874661
42100	B cell proliferation	41	0.0162	0.0144659597274086
45091	regulation of single stranded viral RNA replication via double stranded DNA intermediate	17	0.0162	0.0155528986267648
19674	NAD metabolic process	45	0.0161	0.0143206169921761
31929	TOR signaling	27	0.016	0.0148609674377566
51452	intracellular pH reduction	46	0.016	0.0141581675268406
42273	ribosomal large subunit biogenesis	69	0.0159	0.0131809537608788
45851	pH reduction	49	0.0159	0.0139658524828621
16579	protein deubiquitination	248	0.0158	0.00566844637359537
33146	regulation of intracellular estrogen receptor signaling pathway	37	0.0158	0.0142362611248546
52695	cellular glucuronidation	17	0.0158	0.0151535374818668
76	DNA replication checkpoint	17	0.0157	0.0150761957539659
35872	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway	27	0.0157	0.0145579213873874
42771	intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator	29	0.0154	0.0142286751667278
30101	natural killer cell activation	54	0.0153	0.0131153405033013
45	autophagosome assembly	57	0.0152	0.0128992019116942
48011	neurotrophin TRK receptor signaling pathway	20	0.0152	0.0143719266534161
6497	protein lipidation	85	0.0151	0.011852343966664
36295	cellular response to increased oxygen levels	14	0.0151	0.01457029002549
38093	Fc receptor signaling pathway	171	0.0151	0.00786730817005606
51169	nuclear transport	252	0.0151	0.00480410575876524
1990928	response to amino acid starvation	44	0.0151	0.0132515968839921
2474	antigen processing and presentation of peptide antigen via MHC class I	100	0.015	0.0111381322870809
1904293	negative regulation of ERAD pathway	14	0.015	0.0144427013754555
6913	nucleocytoplasmic transport	249	0.0149	0.00469961207207447
44770	cell cycle phase transition	281	0.0149	0.00347649517213027
90657	telomeric loop disassembly	9	0.0149	0.014646917181794
6260	DNA replication	201	0.0148	0.00680585738157413
43618	regulation of transcription from RNA polymerase II promoter in response to stress	110	0.0147	0.00986118337839453
30166	proteoglycan biosynthetic process	61	0.0146	0.0122448861349283
44772	mitotic cell cycle phase transition	273	0.0145	0.00343388814714301
6096	glycolytic process	40	0.0144	0.0128403488554217
31146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process	91	0.0144	0.0106062712656891
2000736	regulation of stem cell differentiation	118	0.0144	0.00924437599792192
10390	histone monoubiquitination	27	0.0143	0.0132022513841227
36258	multivesicular body assembly	30	0.0143	0.0130244712999655
70085	glycosylation	243	0.0143	0.00500237654295054
2223	stimulatory C-type lectin receptor signaling pathway	109	0.0142	0.00956262139000753
7064	mitotic sister chromatid cohesion	13	0.0142	0.0137589154740542
43486	histone exchange	41	0.0142	0.012576508221
45540	regulation of cholesterol biosynthetic process	44	0.0142	0.0123832149518834
8333	endosome to lysosome transport	49	0.0141	0.0121260540622823
9165	nucleotide biosynthetic process	202	0.0141	0.00611912154262845
43620	regulation of DNA-templated transcription in response to stress	115	0.0141	0.00904606064104889
51031	tRNA transport	35	0.0141	0.0126815248642875
90382	phagosome maturation	44	0.0141	0.012323732695427
42158	lipoprotein biosynthetic process	90	0.014	0.0105090540126706
60071	Wnt signaling pathway, planar cell polarity pathway	94	0.014	0.0098915598068596
6486	protein glycosylation	230	0.0139	0.00513786351430296
33260	nuclear DNA replication	42	0.0139	0.0122580498830772
43413	macromolecule glycosylation	230	0.0139	0.00513786351430296
46390	ribose phosphate biosynthetic process	139	0.0139	0.00839780282242764
6757	ATP generation from ADP	41	0.0138	0.0122138570333101
16574	histone ubiquitination	38	0.0138	0.0122841094676948
16601	Rac protein signal transduction	20	0.0138	0.0129456424248728
42373	vitamin K metabolic process	8	0.0138	0.0135646609411362
60828	regulation of canonical Wnt signaling pathway	280	0.0138	0.00189579902091017
2220	innate immune response activating cell surface receptor signaling pathway	112	0.0137	0.00899068178500938
9225	nucleotide-sugar metabolic process	35	0.0137	0.0124080492825721
34612	response to tumor necrosis factor	255	0.0137	0.00273001687348152
38095	Fc-epsilon receptor signaling pathway	111	0.0137	0.00884413296658091
71480	cellular response to gamma radiation	28	0.0137	0.0124949449920602
1905037	autophagosome organization	60	0.0137	0.0113472471021879
6302	double-strand break repair	169	0.0136	0.00682322398650653
2758	innate immune response-activating signal transduction	113	0.0135	0.00877543141086538
36257	multivesicular body organization	31	0.0135	0.0121955439891867
90068	positive regulation of cell cycle process	276	0.0135	0.00158927991450398
6370	7-methylguanosine mRNA capping	31	0.0134	0.0122436016234326
42182	ketone catabolic process	11	0.0134	0.0130346401522752
71028	nuclear mRNA surveillance	13	0.0134	0.0129136698010552
7059	chromosome segregation	250	0.0133	0.00322472493378566
46677	response to antibiotic	292	0.0133	0.000320104529834933
1903432	regulation of TORC1 signaling	33	0.0133	0.011888269149193
2000027	regulation of animal organ morphogenesis	252	0.0133	0.00216186607863095
6520	cellular amino acid metabolic process	246	0.0132	0.00354895171655652
16075	rRNA catabolic process	19	0.0132	0.0124626570685978
43162	ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway	23	0.0132	0.0122708932705569
6047	UDP-N-acetylglucosamine metabolic process	16	0.013	0.0124287586767415
6400	tRNA modification	80	0.013	0.00992662123280989
8033	tRNA processing	117	0.013	0.00847732420699188
9452	7-methylguanosine RNA capping	32	0.013	0.0117901000055818
51255	spindle midzone assembly	12	0.013	0.0125276828806725
71356	cellular response to tumor necrosis factor	232	0.013	0.00300646179933691
387	spliceosomal snRNP assembly	37	0.0129	0.011445477757292
470	maturation of LSU-rRNA	27	0.0129	0.0118958877465369
712	resolution of meiotic recombination intermediates	14	0.0129	0.0123581769474254
2000234	positive regulation of rRNA processing	9	0.0129	0.0125796357372217
6744	ubiquinone biosynthetic process	14	0.0128	0.012332869518956
34329	cell junction assembly	270	0.0128	0.00158751849260246
6739	NADP metabolic process	29	0.0127	0.0116291660616254
7204	positive regulation of cytosolic calcium ion concentration	285	0.0127	0.00048448334587688
33314	mitotic DNA replication checkpoint	10	0.0127	0.0123845548682251
60537	muscle tissue development	289	0.0127	0.000344077942872585
71453	cellular response to oxygen levels	208	0.0127	0.00355608194786099
97190	apoptotic signaling pathway	275	0.0127	0.000853427190642854
2218	activation of innate immune response	136	0.0126	0.00684805933150259
6403	RNA localization	204	0.0126	0.00434310910419842
9416	response to light stimulus	287	0.0126	0.000374597904629084
70372	regulation of ERK1 and ERK2 cascade	278	0.0126	0.000348159481842199
6310	DNA recombination	196	0.0125	0.00467216171755517
7156	homophilic cell adhesion via plasma membrane adhesion molecules	141	0.0125	0.00700520748456329
31647	regulation of protein stability	270	0.0125	0.00101456036939826
35268	protein mannosylation	19	0.0125	0.0117662222883929
45765	regulation of angiogenesis	280	0.0125	0.000354565882111003
110053	regulation of actin filament organization	254	0.0125	0.00179306076964855
1904380	endoplasmic reticulum mannose trimming	15	0.0125	0.0119267942086569
2793	positive regulation of peptide secretion	289	0.0124	5.67056362776198e-05
31503	protein-containing complex localization	245	0.0124	0.00244781555674391
34472	snRNA 3'-end processing	20	0.0124	0.0117265442148253
1904851	positive regulation of establishment of protein localization to telomere	10	0.0124	0.0120408412386172
1904874	positive regulation of telomerase RNA localization to Cajal body	15	0.0124	0.0117895096175901
3012	muscle system process	286	0.0123	0.000449760809810349
6367	transcription initiation from RNA polymerase II promoter	161	0.0123	0.00575330420798522
6914	autophagy	253	0.0123	0.0018574755355461
7599	hemostasis	285	0.0123	0.000461994572956436
16042	lipid catabolic process	284	0.0123	0.000862402520308466
19882	antigen processing and presentation	215	0.0123	0.0042520275774355
33209	tumor necrosis factor-mediated signaling pathway	120	0.0123	0.00712386656213985
43928	exonucleolytic catabolism of deadenylated mRNA	32	0.0123	0.0110308266339945
50890	cognition	288	0.0123	0.000123671741735795
70555	response to interleukin-1	193	0.0123	0.00395627755313934
98742	cell-cell adhesion via plasma-membrane adhesion molecules	244	0.0123	0.00268324416432405
7596	blood coagulation	280	0.0122	0.000484614977025219
50817	coagulation	282	0.0122	0.00048813256854798
50851	antigen receptor-mediated signaling pathway	185	0.0122	0.00472877771375519
50852	T cell receptor signaling pathway	159	0.0122	0.00587671222766402
70102	interleukin-6-mediated signaling pathway	16	0.0122	0.0115119180532195
71166	ribonucleoprotein complex localization	120	0.0122	0.00734760976223682
71347	cellular response to interleukin-1	170	0.0122	0.00490115956478449
71375	cellular response to peptide hormone stimulus	263	0.0122	0.000954602118733073
725	recombinational repair	94	0.0121	0.00840998600218813
6661	phosphatidylinositol biosynthetic process	108	0.0121	0.00777387063542317
9615	response to virus	272	0.0121	0.000865205193243054
14706	striated muscle tissue development	275	0.0121	0.000340577668359933
36294	cellular response to decreased oxygen levels	191	0.0121	0.00364271291784209
48002	antigen processing and presentation of peptide antigen	188	0.0121	0.00523345827270074
50768	negative regulation of neurogenesis	274	0.0121	0.000283299383528817
50808	synapse organization	280	0.0121	0.000417687415272852
90175	regulation of establishment of planar polarity	109	0.0121	0.00734685519216482
724	double-strand break repair via homologous recombination	93	0.012	0.00828081786251911
6090	pyruvate metabolic process	69	0.012	0.0093241188274996
7517	muscle organ development	278	0.012	0.000356252631144
15931	nucleobase-containing compound transport	241	0.012	0.00235241709245857
43044	ATP-dependent chromatin remodeling	72	0.012	0.00915852886159275
45089	positive regulation of innate immune response	200	0.012	0.00376260393974466
51091	positive regulation of DNA-binding transcription factor activity	264	0.012	0.000610931849909093
7162	negative regulation of cell adhesion	269	0.0119	0.0003645275091207
10976	positive regulation of neuron projection development	273	0.0119	0.000239088803591567
16197	endosomal transport	213	0.0119	0.00346495976561207
43270	positive regulation of ion transport	267	0.0119	0.000434213598329016
70838	divalent metal ion transport	287	0.0119	5.77657130508974e-05
71456	cellular response to hypoxia	181	0.0119	0.00387061181234785
1822	kidney development	264	0.0118	0.000345798952398335
6406	mRNA export from nucleus	103	0.0118	0.00764515566424396
6554	lysine catabolic process	12	0.0118	0.0113334904996926
6664	glycolipid metabolic process	105	0.0118	0.00771618769624757
6869	lipid transport	282	0.0118	0.000485132307365297
31668	cellular response to extracellular stimulus	250	0.0118	0.000902889978150261
48013	ephrin receptor signaling pathway	86	0.0118	0.00808758075544983
48511	rhythmic process	268	0.0118	0.000318821690909847
6352	DNA-templated transcription, initiation	197	0.0117	0.00372213615656508
6509	membrane protein ectodomain proteolysis	22	0.0117	0.0107754473835027
7411	axon guidance	268	0.0117	0.000672516886517321
9410	response to xenobiotic stimulus	272	0.0117	0.00017521031210114
43406	positive regulation of MAP kinase activity	253	0.0117	0.000706631107708251
43488	regulation of mRNA stability	167	0.0117	0.00464037628479695
72583	clathrin-dependent endocytosis	29	0.0117	0.0105359594131135
97485	neuron projection guidance	269	0.0117	0.000670950743448034
1818	negative regulation of cytokine production	263	0.0116	0.00037795903541518
6611	protein export from nucleus	143	0.0116	0.00576688602512018
7015	actin filament organization	243	0.0116	0.00166165403011627
7568	aging	260	0.0116	0.00031230546779464
8654	phospholipid biosynthetic process	239	0.0116	0.0020230821568146
22409	positive regulation of cell-cell adhesion	264	0.0116	0.000388904640288502
30177	positive regulation of Wnt signaling pathway	176	0.0116	0.004010839711282
34976	response to endoplasmic reticulum stress	244	0.0116	0.00163384443015489
46942	carboxylic acid transport	281	0.0116	0.000268613368397414
70198	protein localization to chromosome, telomeric region	16	0.0116	0.0109221936884405
2000146	negative regulation of cell motility	260	0.0116	0.000428115780744425
463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	15	0.0115	0.0109975682888229
6029	proteoglycan metabolic process	86	0.0115	0.00811810887936606
6405	RNA export from nucleus	125	0.0115	0.00643197722966703
31424	keratinization	218	0.0115	0.00653686861530283
50714	positive regulation of protein secretion	269	0.0115	3.38290531619167e-05
6283	transcription-coupled nucleotide-excision repair	73	0.0114	0.00855632657041798
7041	lysosomal transport	97	0.0114	0.00735486225627666
9301	snRNA transcription	68	0.0114	0.00887775891550942
17038	protein import	137	0.0114	0.0057598165639695
30178	negative regulation of Wnt signaling pathway	210	0.0114	0.00249899636780864
30838	positive regulation of actin filament polymerization	83	0.0114	0.00791464652070915
43984	histone H4-K16 acetylation	19	0.0114	0.0107248415989134
50658	RNA transport	182	0.0114	0.00404958150506995
291	nuclear-transcribed mRNA catabolic process, exonucleolytic	34	0.0113	0.00996404230244119
3007	heart morphogenesis	244	0.0113	0.000569728798518389
7034	vacuolar transport	136	0.0113	0.00572118958482166
46883	regulation of hormone secretion	261	0.0113	0.00018932351070166
51382	kinetochore assembly	11	0.0113	0.0109338841909498
90263	positive regulation of canonical Wnt signaling pathway	143	0.0113	0.00517829978933469
31334	positive regulation of protein-containing complex assembly	232	0.0112	0.00121774468256848
