ID	Name	Length	AUPRC	diff.AUPRC
3063	Brg1-associated complex II	7	0.2334	0.232543054135949
556	PBAF complex (Polybromo- and BAF containing complex)	9	0.2333	0.232134765103534
565	PBAF complex (Polybromo- and BAF containing complex)	9	0.2333	0.232134765103534
1238	PBAF complex (Polybromo- and BAF containing complex)	9	0.2333	0.232134765103534
570	p300-CBP-p270-SWI/SNF complex	7	0.2327	0.231821665383099
2884	Respiratory chain complex I (early intermediate NDUFAF1 assembly), mitochondrial	7	0.2296	0.228868400087342
248	BRAFT complex	11	0.2278	0.226308343055713
7583	CDK8 subcomplex (CCNC, CDK8, MED12, MED13)	4	0.2161	0.215707304750607
6388	CORVET complex	6	0.2135	0.212906404262655
566	BAF complex	9	0.207	0.205807802221115
160	Condensin II	5	0.2015	0.200949227512721
27	Arp2/3 protein complex	7	0.2012	0.200375746081793
105	Polycomb repressive complex 2 (PRC 2)	5	0.2007	0.200155553000746
6216	GATOR2 complex	5	0.2006	0.199979482773448
974	EED-EZH2 complex	5	0.2004	0.199818355579282
7304	HIC1-PCL3L-PCR2 complex	5	0.2004	0.199837975610394
5213	Pex26-Pex6-Pex1 complex	3	0.1965	0.196164224487932
238	SWI-SNF chromatin remodeling-related-BRCA1 complex	10	0.1919	0.190586206247758
554	PBAF complex (Polybromo- and BAF containing complex)	10	0.1893	0.188015437357507
244	BRAFT complex	13	0.1791	0.177339464677938
186	Wave-2 complex	5	0.1754	0.174773613397362
359	DNA ligase IV-XRCC4-XLF complex	3	0.1735	0.173165229244857
2573	Class C VPS/HOPS complex	6	0.1712	0.170662235136781
118	GPI-GnT activity complex	4	0.1706	0.170176260341957
1252	EBAFa complex	10	0.1705	0.169226315773501
149	PBAF complex (Polybromo- and BAF containing complex)	10	0.1677	0.166395503334526
7584	CDK8 subcomplex (CCNC, CDK8, MED12)	3	0.167	0.166756352496418
2350	ITGAV-ITGB5 complex	2	0.1667	0.166521507717617
5383	TRIB3-DDIT3 complex	2	0.1667	0.166522304027718
6885	L-B-P100 subcomplex	3	0.1667	0.166521823097721
7064	C9orf72-SMCR8 complex	2	0.1667	0.166377649325626
7585	CDK8 subcomplex (CCNC, CDK8, MED13)	3	0.1644	0.164155743136944
564	BAF complex	8	0.1607	0.159684422531395
1251	BAF complex	8	0.1607	0.159684422531395
320	55S ribosome, mitochondrial	78	0.1601	0.148993832163276
994	GAA1-GPI8-PIGT-PIG-PIGS complex	5	0.1571	0.156635339239171
741	NCOR-HDAC3 complex	5	0.1488	0.148231054411941
32	PA700 complex	20	0.1438	0.141007546422366
4999	VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex	6	0.1391	0.138359764791262
803	BRG1-SIN3A-HDAC containing SWI/SNF remodeling complex I	11	0.1379	0.136445297625945
6223	KRIT1-CCM2-ICAP1 complex	3	0.1316	0.131339228162685
910	CRSP-Mediator 2 complex	10	0.1278	0.126500198753805
711	Brm-associated complex	9	0.1253	0.124161635881106
6390	Endosomal targeting complex (VIPAS39-VPS33B)	2	0.125	0.124855637361051
6635	WDR20-USP46-UAF1 complex	3	0.125	0.124724310393553
86	NUMAC complex (nucleosomal methylation activator complex)	10	0.123	0.121666177569464
7132	CCDC22-CCDC93-C16orf62 complex	3	0.1225	0.122043753536154
7135	CCDC22-CCDC93-C16orf62-FAM21-WASH1 complex	5	0.1225	0.122043753536154
6888	v-ATPase-Ragulator-AXIN/LKB1-AMPK complex	14	0.1206	0.118693914014298
6765	CCR4-NOT complex	9	0.1183	0.117145576496223
324	39S ribosomal subunit, mitochondrial	48	0.1167	0.1098583731106
7192	CCR4-NOT-CNOT7-CNOT6 complex	9	0.1096	0.108487056163834
1239	EBAFb complex	10	0.108	0.106680677319681
2859	ING5 (BRPF1, MOZ, MORF) complex	5	0.1075	0.106888908154146
6859	HRD1 complex	13	0.1057	0.104007724768963
6886	AUP1-OS9-SEL1L-UBC6e-UBXD8 complex	5	0.1056	0.104993075215682
189	BAF complex	13	0.1028	0.101062434037941
808	BRM-associated complex	10	0.1027	0.101371557360384
655	HSF1-HSF2 complex	2	0.1	0.0998556165174704
5556	CDK2-CCNA2 complex	2	0.1	0.0998546300334351
15	NCOR complex	6	0.0995	0.09881698927846
1230	WINAC complex	14	0.095	0.0930501775538714
126	CCT complex (chaperonin containing TCP1 complex)	8	0.0944	0.0933578742560801
6664	STAGA complex, SPT3-linked	19	0.093	0.0905064589436139
2942	Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	3	0.0902	0.0898972695946623
315	28S ribosomal subunit, mitochondrial	30	0.0901	0.0859492094467868
896	hMediator complex (MED23, CDK8, CCNC)	3	0.0876	0.0872590976789854
2858	ING5 complex (ING5, JADE1, KAT7, MEAF6)	4	0.0876	0.0873096869514067
7254	ING5 complex (ING5, JADE2, KAT7, MEAF6)	4	0.0876	0.0873096869514067
7255	ING5 complex (ING5, JADE3, KAT7, MEAF6)	4	0.0876	0.0873096869514067
713	BRG1-SIN3A complex	14	0.0856	0.083658280935973
5342	ELMO1-DOCK1-RAC1 complex	3	0.0846	0.084290358816535
6229	ULK1-ATG13-RB1CC1  complex	3	0.084	0.0837325106896187
6232	ULK1-ATG13-RB1CC1-ATG101 complex	4	0.084	0.0837325106896187
7091	FIP200-ULK1-ATG13-ATG101 complex	4	0.084	0.0837325106896187
6230	ULK2-ATG13-RB1CC1 complex	3	0.0836	0.0833033788034249
6658	CCDC22-COMMD8-CUL1 complex	3	0.0835	0.0831922609372917
6659	Ubiquitin E3 ligase (CCDC22, COMMD8, CUL3)	3	0.0835	0.0832419885368825
72	R/M complex (RAD50-MRE11 complex)	2	0.0833	0.0831873052959502
263	R/M complex (RAD50-MRE11 complex)	2	0.0833	0.0831873052959502
264	R/M complex (RAD50-MRE11 complex)	2	0.0833	0.0831873052959502
5560	CDK2-CCNE1 complex	2	0.0833	0.0831882375701296
287	ARC-L complex	14	0.0832	0.0812665172034918
284	CRSP complex	11	0.0822	0.0807893976104343
7063	C9orf72-SMCR8-WDR41 complex	3	0.0809	0.0804662230067934
4498	p32-CBF-DNA complex	4	0.0782	0.0777513966816912
909	ARC92-Mediator complex	13	0.0768	0.0750148803354636
288	ARC complex	15	0.0749	0.0728667751954039
6710	Calpain 1	2	0.0714	0.0712841879460418
441	TFTC-type histone acetyl transferase complex	11	0.0689	0.0673910236570851
7372	BRD7-SWI\u2013SNF complex	11	0.0672	0.0657212204144005
778	LARC complex (LCR-associated remodeling complex)	19	0.0665	0.0640210061534026
5450	Mediator complex	27	0.0661	0.0623373646550173
6395	4E-T-DDX6-CNOT1 complex	3	0.0629	0.0625938780322642
129	PIDDsome complex	3	0.0625	0.062355637361051
3097	TIM17A-TIM23 complex	2	0.0625	0.0623554286540408
6456	TIM17A-TIM23 complex, mitochondrial	2	0.0625	0.0623554286540408
7131	COMMD1-CCDC22-CCDC93-C16orf62 complex	4	0.0617	0.0611027177285166
7214	CCR4-NOT-CNOT7-CNOT6L complex	9	0.0615	0.0603047381058689
230	Mediator complex	32	0.0607	0.0561811753967074
7215	CCR4-NOT-CNOT8-CNOT6 complex	9	0.0606	0.0594127647672131
806	BRM-SIN3A-HDAC complex	12	0.0605	0.058839465450592
2856	NuA4/Tip60 HAT complex	10	0.0603	0.0591672152011192
193	PA700-20S-PA28 complex	36	0.0587	0.0535830821445967
6753	SOG complex	8	0.0581	0.0572115170578839
1413	NCOR1 complex	10	0.058	0.0566762623039522
1734	SF3A1-SF3A2-SF3A3 complex	3	0.0578	0.0575345999079382
7581	ESR1-TRAP/Mediator coactivator-complex	18	0.0577	0.0551977449700869
306	Ribosome, cytoplasmic	81	0.0576	0.0494874792831497
7562	NCKAP1-WASF3-RAC1 complex	3	0.0576	0.0573053299427032
7582	ESR2-TRAP/Mediator coactivator complex	18	0.0574	0.0549025309534414
798	NuA4/Tip60-HAT complex A	15	0.0573	0.0553651676854269
2857	NuA4/Tip60 HAT complex	14	0.0567	0.0549525648978184
6634	WDR20-USP12-UAF1 complex	3	0.056	0.0556617047323768
23	BLOC-1 (biogenesis of lysosome-related organelles complex 1)	8	0.0559	0.0549045104821867
2343	ITGAV-ITGB5-PLAUR complex	3	0.0559	0.0556140749449505
2345	ITGAV-ITGB5-ICAM4 complex	3	0.0559	0.0555905172369355
2347	ITGAV-ITGB5-SPP1 complex	3	0.0559	0.0555619038211962
2346	ITGAV-ITGB5-ADAM9 complex	3	0.0558	0.055473215322651
3117	ITGB5-ITGAV-VTN complex	3	0.0558	0.055527851470833
2348	ITGAV-ITGB5-CYR61 complex	3	0.0557	0.0554087295938607
829	PAR-6-VE-cadherin complex, endothelial	2	0.0556	0.0554108586954774
6144	CENP-T-W complex	2	0.0556	0.0554107539337774
492	DA complex	15	0.0553	0.0532519930741011
7267	KAT2A-Oxoglutarate dehydrogenase complex	4	0.0523	0.0519054117226943
6249	MIB complex	11	0.0519	0.0507213441160762
6441	KIAA0753-FOR20-OFD1 complex	3	0.0518	0.0515345189924269
739	SIN3-ING1b complex II	16	0.051	0.0488113325690603
308	60S ribosomal subunit, cytoplasmic	48	0.0509	0.0460121349236979
493	DAB complex	16	0.0487	0.046506895713412
2962	CRK-BCAR1-DOCK1 complex	3	0.0487	0.0484216074099441
7394	CENP-H-I complex	11	0.0487	0.0474072363681314
548	DRIP complex	14	0.0483	0.0463936136734706
549	DRIP complex	14	0.0483	0.0463936136734706
232	ARC complex	15	0.0467	0.0446551461404825
2893	BCR-ABL (p210 fusion protein)-GRB2-SOS1 complex	3	0.0455	0.0453095758981523
2917	GRB2-SOS1 complex	2	0.0455	0.0453095758981523
2985	mTOR complex (MTOR, RAPTOR)	2	0.0455	0.0453100994051449
2991	mTOR complex (MTOR, RAPTOR)	2	0.0455	0.0453100994051449
3144	GRB2-SOS1 complex	2	0.0455	0.0453095758981523
895	hMediator complex (MED23, CDK8, CCNC, MED7)	4	0.0453	0.0448432523819723
6217	GATOR complex	8	0.0452	0.0443373620796111
547	SMCC complex	14	0.0451	0.0431669441807283
1194	E2F-6 complex	12	0.0445	0.0428697411793098
4403	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)	5	0.044	0.0434518227536665
58	SMRT complex	5	0.0434	0.0428132735001873
3028	TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	3	0.0434	0.0431103785401838
722	MRG15-PAM14-RB complex	3	0.0433	0.0429709993956013
723	MRG15-PAM14-RB complex	3	0.0433	0.0429709993956013
2626	CCNC-CDK8-MED1-MED6-MED7 xcomplex	5	0.0433	0.0427340139878867
2939	Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	6	0.043	0.0425293859344734
2921	SHARP-CtBP complex	3	0.0428	0.0425048433804673
7476	AP1B1-AP1G2-AP1M-1AP1S1 complex	4	0.0427	0.0422442012999308
3027	TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex	3	0.0421	0.0418120871779846
3031	Microprocessor complex	3	0.0421	0.0418120871779846
144	Gamma-BAR-AP1 complex	9	0.042	0.040881773643832
155	TFIID complex	9	0.042	0.0408362920149529
535	TRAP complex	16	0.042	0.0397789248558332
1779	TGF-beta-receptor-PAR6 complex	3	0.042	0.0416701978964024
812	Upf complex (UPF1, UPF2, UPF3a)	3	0.0419	0.04158704982207
5735	TGF-beta receptor-SMAD3 complex	3	0.0419	0.0415957159660994
7513	PAQR3-SCAP-SREBF2 complex	3	0.0419	0.0415687196325793
813	Upf complex (UPF1, UPF2, UPF3b)	3	0.0418	0.0415383923249792
2786	BRCA1 A complex	4	0.0418	0.0413176316943083
2418	ITGA4-ITGB1 complex	2	0.0417	0.041521063871093
2805	CTF8-DCC1 subcomplex	2	0.0417	0.0415219698065885
6643	SAGA complex, GCN5-linked	19	0.0414	0.0389588787303072
338	40S ribosomal subunit, cytoplasmic	31	0.0405	0.0375219151272791
714	BRM-SIN3A complex	15	0.0405	0.0384846609065349
5400	BRCC complex	5	0.0404	0.0398113680014486
1179	CENP-A NAC-CAD complex	13	0.0401	0.0386477660678796
66	TRAP complex	8	0.0391	0.0380820272466764
7216	CCR4-NOT-CNOT8-CNOT6L complex	9	0.0382	0.0370786064604375
301	SMCC complex	17	0.0377	0.0353749990139813
36	AP1 adaptor complex	8	0.0375	0.0364393508794289
5195	PTIP-HMT complex	10	0.0372	0.0359895059665774
6461	MLL3 complex	9	0.0372	0.0359895059665774
305	40S ribosomal subunit, cytoplasmic	33	0.0367	0.0336325807233232
508	TFIID complex	10	0.0364	0.0350738757119815
5529	TRAF2-cIAP1/BIRC2 complex	2	0.0357	0.035569379179001
476	STAGA complex	13	0.0356	0.0338614169716125
6394	CNOT1-CNOT2-CNOT3 complex	3	0.0354	0.0351343266157291
5380	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)	25	0.0349	0.0320652250898788
6308	protein complex (DDX28; DHX30; GRSF1; FASTKD2; FASTKD5)	5	0.0349	0.0343487090232758
2183	Kaiso-NCOR complex	10	0.0341	0.0328362811413029
930	SCRIB-GIT1-ARHGEF7 complex	3	0.034	0.0336701096735393
5559	CDC2-CCNA2-CDK2 complex	3	0.034	0.0337178242254724
351	Spliceosome	143	0.0339	0.014387547273279
236	WICH complex	2	0.0333	0.0331866412400372
256	RAD51B-RAD51C complex	2	0.0333	0.0331888455425517
260	RAD51B-RAD51C complex	2	0.0333	0.0331888455425517
612	CTF18-CTF8-DCC1 complex	3	0.0333	0.0329652102415727
2806	CTF18-CTF8-DCC1 complex	3	0.0333	0.0329652102415727
4096	CTNNA1-CTNNB1 complex	2	0.0333	0.0331878152890958
68	BCDX2 complex	4	0.0323	0.0319092368562636
251	BCDX2 complex	4	0.0323	0.0319092368562636
258	BCDX2 complex	4	0.0323	0.0319092368562636
3065	RNA polymerase II complex, chromatin structure modifying	9	0.0322	0.0310486751130764
3015	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	8	0.0318	0.030921565768268
6247	BBS-chaperonin complex	10	0.0318	0.0304770519170482
654	BLOC1-BLOC2 complex	11	0.0317	0.0302723717970149
7124	HSPA9-GRPEL1 complex	2	0.0312	0.0311054495518936
89	Exocyst Sec6/8 complex	8	0.0311	0.0300911384697997
6167	Exocyst complex	8	0.0311	0.0300911384697997
246	BLM complex III	4	0.0308	0.0303990671578476
6468	TRAPP complex	14	0.0304	0.0288091375620644
643	CtBP core complex	9	0.03	0.0288041392427707
469	TFIID-beta complex	12	0.0299	0.0282764726016568
5199	Kinase maturation complex 1	16	0.0299	0.027835056818414
956	PAR-3-PAR-6B-PRKCI complex	3	0.0298	0.0294948358769894
463	TFIID complex	11	0.0295	0.0280297517795514
484	TFIID complex	11	0.0295	0.0280297517795514
877	SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)	5	0.0292	0.0286188919501589
202	BRCA1-RAD50-MRE11-NBS1 complex	4	0.0285	0.0280979802203811
964	BRCA1-RAD50-MRE11-NBS1 complex	4	0.0285	0.0280979802203811
6657	ATAC complex, GCN5-linked	10	0.0284	0.0273832570407111
7134	COMMD1-CCDC93-C16orf62 complex	3	0.0281	0.0277129807109076
7480	HDAC3-H1.3-SMRT-N-Cor complex	4	0.0281	0.0276388193851945
7541	KNTC1-ZW10-ZWILCH complex	3	0.028	0.0277585180946124
898	Mediator complex 1	5	0.0278	0.0272206872831028
1814	MAD1L1-MAD2L1 complex	2	0.0278	0.027633352590025
5755	SUMO1-SUA1-UBA2 complex	3	0.0278	0.0276334151388287
6949	Isocitrate dehydrogenase [NAD], mitochondrial	3	0.0268	0.0265351731572317
475	STAGA complex	12	0.0263	0.0246929584504648
817	MRIP-MBS complex	2	0.0263	0.0261713851415542
3067	RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	8	0.0262	0.0251642235769605
261	RAD51B-RAD51C-RAD51D-XRCC2-XRCC3 complex	5	0.026	0.0254284678982233
1198	TIN2 complex	4	0.0258	0.0253378218122292
485	TFIID complex, B-cell specific	12	0.0252	0.0236395122155059
652	AP3-BLOC1 complex	15	0.0252	0.0231945202612464
1201	TRF1-TIN2 complex	4	0.025	0.0245585679361442
514	TFIID-beta complex	12	0.0249	0.0232739856353212
509	TFIID complex	12	0.0248	0.0231830805323845
1153	Integrator complex	12	0.0246	0.0229619002477916
5229	RPA complex	3	0.0244	0.0241586143090825
1352	ING4 complex (ING4, JADE1, KAT7, MEAF6)	4	0.0242	0.0239579842938885
2847	ING4 complex (ING4, JADE2, KAT7, MEAF6)	4	0.0242	0.0239579842938885
2848	ING4 complex (ING4, JADE3, KAT7, MEAF6)	4	0.0242	0.0239579842938885
1148	snRNP-free U1A (SF-A) complex	4	0.0241	0.0236213554076558
71	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
73	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
173	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
331	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
618	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
972	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
1081	MRN complex (MRE11-RAD50-NBN complex)	3	0.024	0.023710942823958
2254	CTGF/Hcs24-actin(beta/gamma) complex	3	0.024	0.0237528451813526
2767	RAD50-MRE11-NBN-p200-p350 complex	3	0.024	0.023710942823958
335	p54(nrb)-PSF-matrin3 complex	3	0.0239	0.023571496898175
7236	ARXN1-CIC complex	2	0.0238	0.0236651611705748
2217	MDC1-MRN-ATM-FANCD2 complex	6	0.0236	0.0228909396253586
3055	Nop56p-associated pre-rRNA complex	105	0.0235	0.011107718181408
528	NuA4/Tip60-HAT complex	15	0.0231	0.0212216605540409
330	PSF-p54(nrb) complex	2	0.0227	0.02258105251964
742	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7)	12	0.0227	0.0212400351674076
3010	TFIID subcomplex	5	0.0226	0.0220078488010083
7065	WDR41-(C9orf72-SMCR8)-(FIP200-ULK1-ATG13-ATG101) complex	7	0.0224	0.0215281381547501
389	ORC complex (origin recognition complex)	6	0.0221	0.0214059419234965
1031	ORC complex (origin recognition complex)	6	0.0221	0.0214059419234965
1033	ORC complex (origin recognition complex)	6	0.0221	0.0214059419234965
1167	Paf complex	5	0.0219	0.0213542682645158
181	26S proteasome	22	0.0218	0.0187458078352672
1777	Ubiquitin E3 ligase (SMURF2, SMAD7) - TGF(beta)	4	0.0218	0.0213886538110258
1207	TRF2-Rap1 complex II	4	0.0217	0.0212551319416919
3071	CTLH complex	5	0.0217	0.021159583151809
1097	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)	13	0.0212	0.0196134450073442
1457	AFF1-MLLT1-CBX8 complex	3	0.021	0.0207177685480258
636	BHC complex	6	0.0208	0.0200574821928558
1181	C complex spliceosome	80	0.0208	0.0103310267107425
6588	E2F-1-DP-1 complex	2	0.0208	0.0206883637769402
529	NuA4/Tip60-HAT complex	16	0.0207	0.0187157750917737
3009	TFIID complex	9	0.0203	0.0191022295833184
605	TIM (TIM17A, TIM17B, TIM23, TIM44) complex, mitochondrial	4	0.02	0.019601731820117
1155	Integrator-RNAPII complex	14	0.02	0.0181177139836743
5274	Cell-cell junction complex (ARHGAP10-CTNNA1)	2	0.02	0.0198556165174704
6579	USF1-USF2 complex	2	0.02	0.019855637361051
5251	Ku-ORC complex	6	0.0198	0.0190449315113904
2423	ITGA4-ITGB1-CD47 complex	3	0.0197	0.0194130242763696
7198	TIMM8A-TIMM13-TIMM23 complex	3	0.0194	0.0191258948713276
1508	BCL6-ZBTB17 complex	2	0.0192	0.01908619788481
6434	MIS18 complex	3	0.019	0.0187101722081312
613	CTF18-CTF8-DCC1-RFC3 complex	4	0.0189	0.0184355631331658
6862	Bag6-Ubl4A-Trc35 Complex	3	0.0187	0.018403751057391
656	VPS35-VPS29-VPS26A complex	3	0.0186	0.018263892629613
3061	RNA polymerase II complex (CBP, PCAF, RPB1, BAF47, CYCC, CDK8), chromatin structure modifying	6	0.0185	0.0177654409859145
3183	PDGFRA-SHP-2 complex, PDGF stimulated	2	0.0185	0.0183738216584404
228	SMCC complex	8	0.0183	0.0172992260191655
4399	EIF3 complex (EIF3B, EIF3J, EIF3I)	3	0.0183	0.0179907531827737
620	CoREST-HDAC complex	7	0.018	0.0171675288160299
2726	PXN-ITGB5-PTK2 complex	3	0.0179	0.017600591891789
2938	Ecsit complex (ECSIT, NDUFS3, TOM20)	3	0.0178	0.0175356094056387
64	Cohesin-SA2 complex	4	0.0177	0.0172428891082155
163	Cohesin-SA2 complex	4	0.0177	0.0172428891082155
166	Cohesin-SA2 complex	4	0.0177	0.0172428891082155
1169	SNARE complex (STX4, VAMP8, VAMP3, SNAP23)	4	0.0172	0.0167817772103247
6987	ProTalpha C7 complex	3	0.0172	0.0170968079643856
6778	SCRIB-GIT1-ARHGEF7-PAK1 complex	4	0.0171	0.0166946146163593
6779	SCRIB-GIT1-ARHGEF7-PAK1 complex	4	0.0171	0.0166946146163593
229	NAT complex	7	0.017	0.0160912445968294
2787	BRCA1 C complex	4	0.017	0.016528878731204
304	SRCAP-associated chromatin remodeling complex	10	0.0169	0.0156067660700853
876	SNARE complex (VAMP3, STX6, VTI1A)	3	0.0169	0.016623714476493
7126	HSPA9-GRPEL1-GRPEL2-TIMM44 complex	4	0.0162	0.0157417068391002
1037	TFIIH transcription factor core complex	5	0.016	0.015586563502065
2428	ITGA4-ITGB1-THBS2 complex	3	0.0159	0.0155787201430322
2759	MBD1-MCAF complex	2	0.0156	0.015480533082924
1505	NCOR2 complex	7	0.0155	0.0145935401575807
2218	MDC1-MRE11-RAD50-NBS1 complex	4	0.0155	0.0150905222972207
2419	ITGA4-ITGB1-CD81 complex	3	0.0155	0.0151976118652911
2222	BLM complex II	6	0.0154	0.0146829523384176
2738	BLM complex II	6	0.0154	0.0146829523384176
871	BRAF53-BRCA2 complex	7	0.0151	0.0141690162533045
1168	SKI complex	3	0.0147	0.0144604299439407
2174	COP9 signalosome complex	8	0.0146	0.0136172597213568
433	BASC complex (BRCA1-associated genome surveillance complex)	12	0.0141	0.0124685685180024
2417	ITGA4-ITGB1-EMILIN1 complex	3	0.0141	0.0138203012039693
2421	ITGA4-ITGB1-VCAM1 complex	3	0.0141	0.0138570124433455
2422	ITGA4-ITGB1-JAM2 complex	3	0.0141	0.0137998897226086
2426	ITGA4-ITGB1-THBS1 complex	3	0.0141	0.0138482631723561
3060	RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	7	0.0141	0.0132117883135935
5282	CAS-SRC-FAK complex	3	0.0141	0.0138260593755696
6435	HAUS augmin-like complex	8	0.0141	0.0133770810772729
6848	IRF2BP2-IRF2BP1-IRF2BPL complex	3	0.0141	0.0138260628478395
6921	FAK\u2013p130Cas\u2013MT1 complex	3	0.0141	0.0138062308390646
2420	ITGA4-ITGB1-CD53 complex	3	0.014	0.0137587375996886
2424	ITGA4-ITGB1-CD63 complex	3	0.014	0.0137406966528316
2162	APPBP1-UBA3 complex	2	0.0139	0.0137445262499398
1182	CDC5L core complex	6	0.0137	0.0130559214403225
114	SNAPc (small nuclear RNA-activating protein) complex	5	0.0136	0.0130468188396796
470	TFTC complex (TATA-binding protein-free TAF-II-containing complex)	17	0.0136	0.0112168922735263
642	CtBP complex	17	0.0135	0.0111682310292467
731	SNARE complex (STX4, SNAP23, VAMP2)	3	0.0133	0.0130377898309849
2815	BRCA1-BARD1-BACH1-DNA damage complex II	8	0.0129	0.0118757187661595
138	Telomere-associated protein complex	6	0.0128	0.0121074576062003
787	NuA4/Tip60-HAT complex B	8	0.0128	0.011734835472296
1197	Telomere-associated protein complex	6	0.0128	0.0121074576062003
627	MRN-TRRAP complex (MRE11A-RAD50-NBN-TRRAP complex)	4	0.0127	0.0123100543166425
2776	RAD50-BRCA1 complex	2	0.0125	0.0123532002348796
